gene_id	microbiota	pval	se	gene_name	Tissue	chr	diseases
ENSG00000227373.5	genus.Bifidobacterium.id.436	0.00023016580094979	0.0151472269254356	RP11-160H22.5	Transverse	1	NA
ENSG00000227373.5	genus.Coprococcus1.id.11301	0.0216173238437487	0.0142543459761947	RP11-160H22.5	Transverse	1	NA
ENSG00000227373.5	genus.Gordonibacter.id.821	0.0144196625951938	0.0300427090486606	RP11-160H22.5	Transverse	1	NA
ENSG00000227373.5	genus.LachnospiraceaeUCG004.id.11324	0.0325673082453529	0.0153471264728061	RP11-160H22.5	Transverse	1	NA
ENSG00000227373.5	genus.Ruminiclostridium5.id.11355	8.15983675499397e-06	0.0139874659011327	RP11-160H22.5	Transverse	1	NA
ENSG00000227403.1	genus.Coprococcus3.id.11303	0.031629695156523	0.0286802447754695	LINC01806	Transverse	2	NA
ENSG00000227603.1	genus..Ruminococcusgauvreauiigroup.id.11342	0.013292096730321	0.012455136020281	RP11-165J3.6	Transverse	9	NA
ENSG00000227603.1	genus..Ruminococcustorquesgroup.id.14377	0.0352958006637306	0.0107963258831853	RP11-165J3.6	Transverse	9	NA
ENSG00000227603.1	genus.Alistipes.id.968	0.047861687874827	0.010864823859052	RP11-165J3.6	Transverse	9	NA
ENSG00000227603.1	genus.Sellimonas.id.14369	0.0460362165403851	0.02647122821546	RP11-165J3.6	Transverse	9	NA
ENSG00000227603.1	genus.Victivallis.id.2256	0.00309271241220878	0.0281303120058398	RP11-165J3.6	Transverse	9	Anxious
ENSG00000227603.1	genus.Victivallis.id.2256	0.00309271241220878	0.0281303120058398	RP11-165J3.6	Transverse	9	Depression
ENSG00000227603.1	genus.Victivallis.id.2256	0.00309271241220878	0.0281303120058398	RP11-165J3.6	Transverse	9	Schizophrenia
ENSG00000227603.1	genus.Victivallis.id.2256	0.00309271241220878	0.0281303120058398	RP11-165J3.6	Transverse	9	Tense
ENSG00000227676.3	genus..Clostridiuminnocuumgroup.id.14397	0.039948236338385	0.017038225166743	LINC01068	Transverse	13	NA
ENSG00000227676.3	genus..Eubacteriumbrachygroup.id.11296	0.00548292366485027	0.0173453514244662	LINC01068	Transverse	13	NA
ENSG00000227676.3	genus.ChristensenellaceaeR.7group.id.11283	0.0260731252225601	0.0086396620341852	LINC01068	Transverse	13	NA
ENSG00000227676.3	genus.Clostridiumsensustricto1.id.1873	0.00658609952980796	0.00928711235285994	LINC01068	Transverse	13	NA
ENSG00000227676.3	genus.RikenellaceaeRC9gutgroup.id.11191	0.00750110702212139	0.0190857886846638	LINC01068	Transverse	13	NA
ENSG00000227676.3	genus.Victivallis.id.2256	0.0139841425354546	0.0202327035924457	LINC01068	Transverse	13	NA
ENSG00000227725.3	genus.Coprococcus1.id.11301	0.00561521411746482	0.0180420483589178	GCOM2	Transverse	4	NA
ENSG00000227725.3	genus.Oscillospira.id.2064	0.0244150719344925	0.0230512235821535	GCOM2	Transverse	4	NA
ENSG00000228022.5	genus.Barnesiella.id.944	0.043343982136394	0.0171695650679151	HCG20	Transverse	6	NA
ENSG00000228050.1	genus.CandidatusSoleaferrea.id.11350	0.0180659168597441	0.0142541829680768	TOP3BP1	Transverse	22	NA
ENSG00000228050.1	genus.Olsenella.id.822	0.0144255000641387	0.0182652869555264	TOP3BP1	Transverse	22	NA
ENSG00000228078.1	genus.Clostridiumsensustricto1.id.1873	0.010888560635129	0.0148941063760489	HLA-U	Transverse	6	NA
ENSG00000228078.1	genus.Lachnospira.id.2004	0.00888819752813044	0.0137670924937251	HLA-U	Transverse	6	NA
ENSG00000228113.7	genus.RuminococcaceaeUCG013.id.11370	0.00750693689352266	0.0199813787847087	AC003991.3	Transverse	7	NA
ENSG00000228221.5	genus.Tyzzerella3.id.11335	0.0388350044370318	0.0563810772670597	LINC00578	Transverse	3	NA
ENSG00000228274.3	genus.Akkermansia.id.4037	0.03283675537814	0.0270775790734096	RP3-508I15.9	Transverse	22	NA
ENSG00000228274.3	genus.Butyricicoccus.id.2055	0.011567510619761	0.0224374110705114	RP3-508I15.9	Transverse	22	NA
ENSG00000228274.3	genus.Holdemania.id.2157	0.0117749533963354	0.030715027698959	RP3-508I15.9	Transverse	22	NA
ENSG00000228570.7	genus.Peptococcus.id.2037	0.000835952888428753	0.0143677395087481	NUTM2E	Transverse	10	NA
ENSG00000228570.7	genus.RuminococcaceaeUCG011.id.11368	0.0475040099002419	0.0177803078881225	NUTM2E	Transverse	10	NA
ENSG00000228570.7	genus.Streptococcus.id.1853	0.00886627260499832	0.00844100175458391	NUTM2E	Transverse	10	NA
ENSG00000228696.8	genus.Fusicatenibacter.id.11305	5.06335550861635e-05	0.01107972656045	ARL17B	Transverse	17	NA
ENSG00000228696.8	genus.Prevotella7.id.11182	0.016695347852436	0.0249181936682906	ARL17B	Transverse	17	NA
ENSG00000228701.1	genus..Eubacteriumbrachygroup.id.11296	0.00680231032124536	0.0212278035915097	TNKS2-AS1	Transverse	10	NA
ENSG00000228701.1	genus.Haemophilus.id.3698	6.41793684303974e-05	0.0116626011035317	TNKS2-AS1	Transverse	10	NA
ENSG00000228716.6	genus.Gordonibacter.id.821	0.0194968362355046	0.0351720514518941	DHFR	Transverse	5	NA
ENSG00000228716.6	genus.Holdemanella.id.11393	0.0463792934680829	0.0247117826438579	DHFR	Transverse	5	NA
ENSG00000228716.6	genus.Oscillibacter.id.2063	0.0126119488951247	0.0229122831622966	DHFR	Transverse	5	NA
ENSG00000228716.6	genus.RuminococcaceaeUCG005.id.11363	0.00394800861379634	0.0170641567904052	DHFR	Transverse	5	NA
ENSG00000228775.7	genus.Butyricimonas.id.945	0.00161398959671824	0.0121639123744851	WEE2-AS1	Transverse	7	NA
ENSG00000228775.7	genus.Lachnoclostridium.id.11308	0.0229476479242019	0.0094179533667568	WEE2-AS1	Transverse	7	NA
ENSG00000228775.7	genus.Prevotella7.id.11182	0.00933027153590014	0.0212553360670336	WEE2-AS1	Transverse	7	NA
ENSG00000228782.7	genus.CandidatusSoleaferrea.id.11350	0.0249228892016807	0.0238973919319759	MRPL45P2	Transverse	17	NA
ENSG00000228782.7	genus.Oscillibacter.id.2063	0.0269962567827388	0.0198524417831991	MRPL45P2	Transverse	17	NA
ENSG00000228782.7	genus.Phascolarctobacterium.id.2168	0.0105375530500998	0.0178238552490607	MRPL45P2	Transverse	17	NA
ENSG00000228782.7	genus.Roseburia.id.2012	0.0196032338735333	0.0140570093501451	MRPL45P2	Transverse	17	NA
ENSG00000228782.7	genus.Ruminiclostridium5.id.11355	0.025776509554284	0.0142329271629803	MRPL45P2	Transverse	17	NA
ENSG00000229178.1	genus..Eubacteriumventriosumgroup.id.11341	0.0378129442190175	0.0132127648876862	AC069513.4	Transverse	3	NA
ENSG00000229178.1	genus.Allisonella.id.2174	0.0437557961546616	0.0251959434819707	AC069513.4	Transverse	3	NA
ENSG00000229261.1	genus.LachnospiraceaeUCG001.id.11321	0.0420199873866103	0.0454957812004797	RP11-227H15.4	Transverse	10	NA
ENSG00000229358.3	genus.Escherichia.Shigella.id.3504	0.0489306745654205	0.0239983549664058	DPY19L1P1	Transverse	7	NA
ENSG00000229367.1	genus.Slackia.id.825	0.00721919671878482	0.0358740089485223	HMGN2P19	Transverse	1	NA
ENSG00000229391.7	genus.Bilophila.id.3170	0.0322460998955433	0.00729558860268755	HLA-DRB6	Transverse	6	NA
ENSG00000229391.7	genus.Erysipelatoclostridium.id.11381	0.00529744225945825	0.00832450121940484	HLA-DRB6	Transverse	6	NA
ENSG00000229391.7	genus.Oscillibacter.id.2063	0.0130170271027056	0.0086931826904781	HLA-DRB6	Transverse	6	NA
ENSG00000229391.7	genus.Parasutterella.id.2892	0.0246590495654398	0.00775474152224463	HLA-DRB6	Transverse	6	NA
ENSG00000229413.2	genus..Eubacteriumhalliigroup.id.11338	0.0200248736638615	0.00960415608700822	RP11-274B21.12	Transverse	7	NA
ENSG00000229413.2	genus.Oscillibacter.id.2063	0.0355024110320696	0.0130655206936458	RP11-274B21.12	Transverse	7	NA
ENSG00000229759.1	genus..Eubacteriumoxidoreducensgroup.id.11339	0.00529712647856421	0.0107691295459257	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus..Eubacteriumrectalegroup.id.14374	0.00120034040983601	0.00596224279171795	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.Allisonella.id.2174	0.0129993780588659	0.0139598036456753	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.Collinsella.id.815	1.0439067298504e-05	0.00655161383936299	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.DefluviitaleaceaeUCG011.id.11287	4.42502842466695e-06	0.00864316099855121	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.Eggerthella.id.819	0.014939511003232	0.0109088354330162	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.Howardella.id.2000	0.0229917492671601	0.012763911990285	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.RikenellaceaeRC9gutgroup.id.11191	0.00146659009126781	0.0136378986859663	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.Romboutsia.id.11347	0.000593804463507833	0.00658476478322969	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.Ruminiclostridium6.id.11356	0.0012126636487086	0.00677337401548026	MRPS18AP1	Transverse	3	NA
ENSG00000229759.1	genus.RuminococcaceaeUCG011.id.11368	0.0420453786184822	0.0129184088120183	MRPS18AP1	Transverse	3	NA
ENSG00000230069.3	genus.Holdemania.id.2157	0.0246646836446847	0.0163009273749131	LRRC37A15P	Transverse	4	NA
ENSG00000230069.3	genus.Olsenella.id.822	0.0397869246194316	0.0255293580514882	LRRC37A15P	Transverse	4	NA
ENSG00000230069.3	genus.Parabacteroides.id.954	0.00311969648345616	0.011850995906858	LRRC37A15P	Transverse	4	NA
ENSG00000230069.3	genus.Senegalimassilia.id.11160	0.00788300180305003	0.0187555785285868	LRRC37A15P	Transverse	4	NA
ENSG00000230177.1	genus.Butyrivibrio.id.1993	5.86701463617412e-05	0.0627566923215389	RP5-1112D6.4	Transverse	6	NA
ENSG00000230177.1	genus.Turicibacter.id.2162	0.0374041802574507	0.0390976860187556	RP5-1112D6.4	Transverse	6	NA
ENSG00000230224.1	genus.Lachnospira.id.2004	0.0133898531360291	0.0273923553158987	PHBP9	Transverse	10	NA
ENSG00000230295.1	genus..Ruminococcusgnavusgroup.id.14376	0.00908986129627897	0.0180652551602404	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Anaerofilum.id.2053	0.000250631510363392	0.0207636455358359	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Anaerostipes.id.1991	0.0477207735131793	0.0111776929866291	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Butyrivibrio.id.1993	0.00161065100749564	0.0301259052132894	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Coprobacter.id.949	2.04673244248827e-05	0.0177390520848169	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.DefluviitaleaceaeUCG011.id.11287	2.83956609722821e-06	0.0163158647432267	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Dialister.id.2183	0.0367740253414815	0.013273056716921	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Escherichia.Shigella.id.3504	0.000856676824420581	0.0132782720680562	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Intestinibacter.id.11345	0.000487916667383744	0.0135912032164344	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Oscillospira.id.2064	0.028031968042167	0.0144823322339388	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Ruminiclostridium5.id.11355	0.00220270598270618	0.0110660403281599	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.RuminococcaceaeUCG010.id.11367	0.00727778937160995	0.0128946143279665	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.RuminococcaceaeUCG014.id.11371	0.01913977546141	0.0121818061200464	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Ruminococcus2.id.11374	0.0237942444501279	0.0117618740903305	GTF2IP23	Transverse	7	NA
ENSG00000230295.1	genus.Subdoligranulum.id.2070	0.000285116069507556	0.0109615260897987	GTF2IP23	Transverse	7	NA
ENSG00000230373.8	genus.Anaerotruncus.id.2054	0.0089698010649363	0.0117994683104541	GOLGA6L5P	Transverse	15	NA
ENSG00000230373.8	genus.Eisenbergiella.id.11304	0.0210596674237191	0.0196311274192596	GOLGA6L5P	Transverse	15	NA
ENSG00000230373.8	genus.Paraprevotella.id.962	0.00160227262425828	0.0171912010018691	GOLGA6L5P	Transverse	15	NA
ENSG00000230373.8	genus.RuminococcaceaeNK4A214group.id.11358	0.0127019607026113	0.011548546504179	GOLGA6L5P	Transverse	15	NA
ENSG00000230373.8	genus.Turicibacter.id.2162	0.00381123092175127	0.0149528404620306	GOLGA6L5P	Transverse	15	NA
ENSG00000230373.8	genus.Tyzzerella3.id.11335	0.0422999106317577	0.0196374376742358	GOLGA6L5P	Transverse	15	NA
ENSG00000230439.2	genus.ChristensenellaceaeR.7group.id.11283	0.0166437491619013	0.00970136933466574	RP11-488P3.1	Transverse	1	NA
ENSG00000230439.2	genus.RikenellaceaeRC9gutgroup.id.11191	0.0481252262741971	0.0214460710437576	RP11-488P3.1	Transverse	1	NA
ENSG00000230439.2	genus.Slackia.id.825	0.00712311762535192	0.0158707147466787	RP11-488P3.1	Transverse	1	F33 Recurrent depressive disorder
ENSG00000230445.4	genus..Eubacteriumhalliigroup.id.11338	0.00939403748197359	0.0187367058109553	LRRC37A6P	Transverse	10	NA
ENSG00000230513.1	genus..Ruminococcustorquesgroup.id.14377	0.012848096978008	0.0127878092148779	THAP7-AS1	Transverse	22	NA
ENSG00000230606.10	genus.Adlercreutzia.id.812	0.0117559436490552	0.00857147521719528	AC159540.1	Transverse	2	NA
ENSG00000230606.10	genus.LachnospiraceaeFCS020group.id.11314	0.0455784698791692	0.00658196887011138	AC159540.1	Transverse	2	NA
ENSG00000230606.10	genus.RuminococcaceaeUCG005.id.11363	0.0186343563674832	0.0060643848126106	AC159540.1	Transverse	2	NA
ENSG00000230606.10	genus.RuminococcaceaeUCG010.id.11367	0.0432435644106759	0.00677998606394855	AC159540.1	Transverse	2	NA
ENSG00000230606.10	genus.Tyzzerella3.id.11335	0.0101840823497469	0.0104555130430864	AC159540.1	Transverse	2	NA
ENSG00000230658.1	genus.Butyricimonas.id.945	0.0419275755930324	0.0101307274654244	KLHL7-AS1	Transverse	7	NA
ENSG00000230658.1	genus.Odoribacter.id.952	0.0200946622206091	0.00864724724658373	KLHL7-AS1	Transverse	7	NA
ENSG00000230715.3	genus..Eubacteriumhalliigroup.id.11338	0.0199240522017804	0.00919207899880383	RP11-274B21.4	Transverse	7	NA
ENSG00000230715.3	genus.Oscillibacter.id.2063	0.0355079298192035	0.0125049465998776	RP11-274B21.4	Transverse	7	NA
ENSG00000230795.3	genus.Clostridiumsensustricto1.id.1873	0.00427946615508891	0.00825449730723083	HLA-K	Transverse	6	NA
ENSG00000230795.3	genus.ErysipelotrichaceaeUCG003.id.11384	0.0219893880332489	0.00802059198043752	HLA-K	Transverse	6	NA
ENSG00000230795.3	genus.Lachnospira.id.2004	0.0486413622045289	0.00762958065565557	HLA-K	Transverse	6	NA
ENSG00000230795.3	genus.Paraprevotella.id.962	0.041948171466303	0.0116916100877454	HLA-K	Transverse	6	NA
ENSG00000230795.3	genus.Roseburia.id.2012	5.20542546911633e-05	0.00733091127079323	HLA-K	Transverse	6	NA
ENSG00000230795.3	genus.Ruminiclostridium5.id.11355	0.0199044513854878	0.00742817826396463	HLA-K	Transverse	6	NA
ENSG00000230795.3	genus.Subdoligranulum.id.2070	0.0247654644277222	0.00764681874947916	HLA-K	Transverse	6	NA
ENSG00000230795.3	genus.Veillonella.id.2198	0.0138188645992847	0.0101883463530451	HLA-K	Transverse	6	NA
ENSG00000230847.4	genus.Desulfovibrio.id.3173	0.00561521411746482	0.0113980049971438	RP11-195E2.1	Transverse	5	NA
ENSG00000230939.1	genus..Eubacteriumeligensgroup.id.14372	0.0175871064755548	0.0180475880111238	RP11-314C16.1	Transverse	6	NA
ENSG00000230939.1	genus.Lachnospira.id.2004	0.0373428582721363	0.0170815953528035	RP11-314C16.1	Transverse	6	NA
ENSG00000230939.1	genus.Phascolarctobacterium.id.2168	0.0377025090889605	0.0208082888425875	RP11-314C16.1	Transverse	6	NA
ENSG00000231050.1	genus..Clostridiuminnocuumgroup.id.14397	0.00497986007857158	0.0291527465160166	RP1-140A9.1	Transverse	1	NA
ENSG00000231050.1	genus.Bifidobacterium.id.436	0.0137685820924104	0.015481514905214	RP1-140A9.1	Transverse	1	NA
ENSG00000231050.1	genus.Holdemanella.id.11393	0.0425819841217484	0.0215620542165639	RP1-140A9.1	Transverse	1	NA
ENSG00000231050.1	genus.LachnospiraceaeFCS020group.id.11314	0.0474133279016298	0.016060530997958	RP1-140A9.1	Transverse	1	NA
ENSG00000231050.1	genus.LachnospiraceaeUCG004.id.11324	0.0363200929221343	0.015757216583357	RP1-140A9.1	Transverse	1	NA
ENSG00000231050.1	genus.RuminococcaceaeUCG003.id.11361	0.021706335471737	0.0157675259613391	RP1-140A9.1	Transverse	1	NA
ENSG00000231074.8	genus.Akkermansia.id.4037	0.0338592252528171	0.0288459699381111	HCG18	Transverse	6	NA
ENSG00000231259.4	genus.Enterorhabdus.id.820	0.0172266686458689	0.0109154744047794	AC125232.1	Transverse	2	NA
ENSG00000231259.4	genus.Roseburia.id.2012	0.00909180051879487	0.00719590888129538	AC125232.1	Transverse	2	NA
ENSG00000231259.4	genus.RuminococcaceaeUCG014.id.11371	0.0241075452335377	0.00803836773660352	AC125232.1	Transverse	2	NA
ENSG00000231259.4	genus.Tyzzerella3.id.11335	0.0123571220751057	0.0134052380928665	AC125232.1	Transverse	2	NA
ENSG00000231305.3	genus.RuminococcaceaeUCG013.id.11370	0.043696070601439	0.0153943956831787	RP11-723O4.2	Transverse	3	C67 Malignant neoplasm of bladder
ENSG00000231305.3	genus.RuminococcaceaeUCG013.id.11370	0.043696070601439	0.0153943956831787	RP11-723O4.2	Transverse	3	Cancer of bladder
ENSG00000231345.3	genus.RuminococcaceaeUCG002.id.11360	0.0243493008531734	0.0135318433756034	BEND3P1	Transverse	10	NA
ENSG00000231365.5	genus.LachnospiraceaeUCG001.id.11321	0.019701949858839	0.0166678901601373	RP11-418J17.1	Transverse	1	NA
ENSG00000231365.5	genus.Ruminococcus2.id.11374	0.0282246893795094	0.0136842673307199	RP11-418J17.1	Transverse	1	NA
ENSG00000231500.6	genus.Fusicatenibacter.id.11305	0.0191110504506706	0.0182754830701179	RPS18	Transverse	6	NA
ENSG00000231500.6	genus.LachnospiraceaeFCS020group.id.11314	0.00178517329681951	0.0201541558042112	RPS18	Transverse	6	NA
ENSG00000231584.8	genus..Clostridiuminnocuumgroup.id.14397	0.0279694062666461	0.074814579361729	FAHD2CP	Transverse	2	NA
ENSG00000231584.8	genus..Eubacteriumeligensgroup.id.14372	0.0272524903880171	0.0397871953782746	FAHD2CP	Transverse	2	NA
ENSG00000231584.8	genus.Coprococcus2.id.11302	0.0295212791146826	0.0451291789042303	FAHD2CP	Transverse	2	NA
ENSG00000231584.8	genus.RuminococcaceaeNK4A214group.id.11358	0.0132224370628792	0.0390953828297167	FAHD2CP	Transverse	2	NA
ENSG00000231613.1	genus.Butyricimonas.id.945	0.0253550023076215	0.0184316543032615	RP5-943J3.1	Transverse	1	NA
ENSG00000231613.1	genus.Oscillospira.id.2064	0.0348083300348719	0.0188690476833745	RP5-943J3.1	Transverse	1	NA
ENSG00000231760.4	genus..Eubacteriumnodatumgroup.id.11297	0.037177119675104	0.020611975279421	RP11-350J20.5	Transverse	6	NA
ENSG00000231760.4	genus.Barnesiella.id.944	0.0276180501596945	0.00989253515738589	RP11-350J20.5	Transverse	6	NA
ENSG00000231760.4	genus.Gordonibacter.id.821	0.038759544236267	0.0192836583043319	RP11-350J20.5	Transverse	6	NA
ENSG00000231887.6	genus.Anaerofilum.id.2053	0.0279493849617634	0.0127298831289859	PRH1	Transverse	12	NA
ENSG00000231887.6	genus.Intestinibacter.id.11345	0.0017844182836985	0.00821213537612651	PRH1	Transverse	12	NA
ENSG00000231887.6	genus.Paraprevotella.id.962	0.000164016886811139	0.0108197206581043	PRH1	Transverse	12	NA
ENSG00000231887.6	genus.RikenellaceaeRC9gutgroup.id.11191	0.031012695988405	0.0158668491138068	PRH1	Transverse	12	NA
ENSG00000231908.1	genus.Clostridiumsensustricto1.id.1873	0.000207213165852773	0.0213487014976284	IDH1-AS1	Transverse	2	NA
ENSG00000232022.7	genus..Eubacteriumnodatumgroup.id.11297	4.27077336312233e-05	0.0534734948031055	FAAHP1	Transverse	1	NA
ENSG00000232229.5	genus.Romboutsia.id.11347	0.00207577172169631	0.00987007409080135	LINC00865	Transverse	10	NA
ENSG00000232229.5	genus.Ruminiclostridium6.id.11356	0.0385283209300198	0.0101201434676503	LINC00865	Transverse	10	NA
ENSG00000232546.1	genus.Coprobacter.id.949	0.00419665307135314	0.0224608060019913	RP11-458F8.1	Transverse	7	NA
ENSG00000232546.1	genus.Dialister.id.2183	0.0056584113357696	0.0168442771845868	RP11-458F8.1	Transverse	7	NA
ENSG00000232546.1	genus.Ruminiclostridium5.id.11355	0.044254121458009	0.0140090325310791	RP11-458F8.1	Transverse	7	NA
ENSG00000232629.8	genus.Actinomyces.id.423	0.0220669160203587	0.0140317580684382	HLA-DQB2	Transverse	6	NA
ENSG00000232677.6	genus.Coprococcus2.id.11302	0.048864103624436	0.0482179569104143	LINC00665	Transverse	19	NA
ENSG00000232677.6	genus.RuminococcaceaeUCG011.id.11368	0.0318618232349668	0.0856184591239916	LINC00665	Transverse	19	NA
ENSG00000232677.6	genus.Ruminococcus1.id.11373	0.00344651112106113	0.0400750602043616	LINC00665	Transverse	19	NA
ENSG00000232721.2	genus.Coprobacter.id.949	0.0161227440250071	0.0332660151906944	RP11-403I13.5	Transverse	1	NA
ENSG00000232721.2	genus.Ruminococcus1.id.11373	0.0154418442764222	0.0211670837473694	RP11-403I13.5	Transverse	1	NA
ENSG00000232926.1	genus.Olsenella.id.822	0.0432606628169234	0.0394046966629586	AC000078.5	Transverse	22	NA
ENSG00000232931.5	genus..Clostridiuminnocuumgroup.id.14397	0.000367198422389495	0.0439270142255915	LINC00342	Transverse	2	NA
ENSG00000232931.5	genus..Eubacteriumeligensgroup.id.14372	0.0058050096095439	0.0233467659631218	LINC00342	Transverse	2	NA
ENSG00000232931.5	genus..Eubacteriumhalliigroup.id.11338	0.00141706127404557	0.0220140645662825	LINC00342	Transverse	2	NA
ENSG00000232931.5	genus..Ruminococcustorquesgroup.id.14377	0.0235365286854592	0.0212620232661062	LINC00342	Transverse	2	NA
ENSG00000232931.5	genus.Peptococcus.id.2037	0.0258727536589636	0.037618307018424	LINC00342	Transverse	2	NA
ENSG00000232995.7	genus.Escherichia.Shigella.id.3504	0.0333434615287697	0.0188592051603583	RGS5	Transverse	1	NA
ENSG00000233276.3	genus.CandidatusSoleaferrea.id.11350	0.0349945886632518	0.0743925143469332	GPX1	Transverse	3	NA
ENSG00000233276.3	genus.RuminococcaceaeUCG003.id.11361	0.00699136415379267	0.0486878410651473	GPX1	Transverse	3	NA
ENSG00000233276.3	genus.RuminococcaceaeUCG011.id.11368	0.0295503812883035	0.0965102331164559	GPX1	Transverse	3	NA
ENSG00000233276.3	genus.Streptococcus.id.1853	0.0166746530114173	0.045660705345984	GPX1	Transverse	3	NA
ENSG00000233327.10	genus..Eubacteriumoxidoreducensgroup.id.11339	0.0338865156506779	0.014050017876878	USP32P2	Transverse	17	NA
ENSG00000233327.10	genus.CandidatusSoleaferrea.id.11350	0.0407684697367989	0.0130566765945715	USP32P2	Transverse	17	NA
ENSG00000233429.9	genus.Adlercreutzia.id.812	0.0474032766271637	0.0167901994096228	HOTAIRM1	Transverse	7	NA
ENSG00000233527.8	genus.Coprobacter.id.949	0.0182189960082018	0.0314764568293617	ZNF529-AS1	Transverse	19	NA
ENSG00000233590.1	genus.Ruminiclostridium9.id.11357	0.0251494788814386	0.026697901772376	RP11-153K11.3	Transverse	10	NA
ENSG00000233609.3	genus..Eubacteriumfissicatenagroup.id.14373	0.000233892822574303	0.0231669308102684	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus..Eubacteriumoxidoreducensgroup.id.11339	0.00546406994310313	0.0197256630703609	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus..Eubacteriumruminantiumgroup.id.11340	0.0478770698614821	0.0164407548226517	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Akkermansia.id.4037	6.15960420246007e-05	0.0129947183537765	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Anaerostipes.id.1991	0.00855360234127645	0.0109993893699166	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Bacteroides.id.918	0.0175268253651688	0.0105818884394317	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Barnesiella.id.944	0.0162033442145024	0.0119156501486284	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Bifidobacterium.id.436	0.0203610279688728	0.0117538948583482	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Bilophila.id.3170	0.00197645394810795	0.0125740833507209	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.CandidatusSoleaferrea.id.11350	0.0205186388601653	0.0180361568182051	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Intestinimonas.id.2062	0.0489500956992219	0.0129865261557532	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.LachnospiraceaeNC2004group.id.11316	1.74502843960968e-06	0.0182380210753981	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.LachnospiraceaeUCG004.id.11324	0.0067548718685117	0.0119379191511167	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Oscillibacter.id.2063	0.00325412287787713	0.0150535075616833	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Phascolarctobacterium.id.2168	0.0142616380107009	0.0136382010481681	RPL10P19	Transverse	8	NA
ENSG00000233609.3	genus.Roseburia.id.2012	0.0323590716614364	0.0106979529055248	RPL10P19	Transverse	8	NA
ENSG00000233820.2	genus.Intestinibacter.id.11345	0.0342671013652411	0.0221162208211964	RP11-535M15.2	Transverse	9	NA
ENSG00000233974.3	genus..Ruminococcusgnavusgroup.id.14376	0.0263086710702979	0.0209928608472537	RP11-823P9.3	Transverse	5	NA
ENSG00000234147.1	genus..Eubacteriumbrachygroup.id.11296	0.00884265984978967	0.0289075977445056	RP3-460G2.2	Transverse	6	NA
ENSG00000234147.1	genus.LachnospiraceaeUCG010.id.11330	0.00908024790250831	0.0180808038640054	RP3-460G2.2	Transverse	6	NA
ENSG00000234327.7	genus.Lachnoclostridium.id.11308	0.0261812418622783	0.0144990110799769	AC012146.7	Transverse	17	NA
ENSG00000234476.1	genus.Ruminococcus1.id.11373	0.00949825077744011	0.0332770669022251	RP11-496N12.6	Transverse	1	NA
ENSG00000234585.6	genus..Eubacteriumnodatumgroup.id.11297	0.0296769155666217	0.0124577865553654	CCT6P3	Transverse	7	NA
ENSG00000234585.6	genus..Ruminococcustorquesgroup.id.14377	0.0341247153457605	0.00538310770608524	CCT6P3	Transverse	7	NA
ENSG00000234585.6	genus.Alistipes.id.968	0.0225133180676422	0.00541769290643258	CCT6P3	Transverse	7	NA
ENSG00000234585.6	genus.Allisonella.id.2174	0.00159115612073991	0.0125957791058563	CCT6P3	Transverse	7	NA
ENSG00000234585.6	genus.Anaerostipes.id.1991	1.65775058969209e-05	0.00552206617938736	CCT6P3	Transverse	7	NA
